againn	againn
ar	ar
na	na
daoine	daoine
cumasacha	cumasacha
seo	seo
?	?
🤔	🤔
\n	\n
“	“
Ifreannach	ifreannach
,	,
Co	Co
Liatroma	Liatroma
-	-
logainm	logainm
neamh-ghnáthach	neamh-ghnáthach
a	a
luaigh	luaigh
Ódí	Ódí
Chéilleachair	Chéilleachair
ar	a
<USER>	<USER>
inné	inné
.	.
""""	""""
<URL>	<URL>
<USER>	<USER>
\n	\n
As	is
na	na
Nuachtáin	nuachtáin
:	:
Filíocht	filíocht
i	i
gCorcaigh	gCorcaigh
<URL>	<URL>
via	via
<USER>	<USER>
<HASHTAG>	<HASHTAG>
\n	\n
<USER>	<USER>
cha	ha
bhfaca	bhfaca
mé	mé
an	an
scannan	scannán
sin	sin
agus	agus
níl	níl
Sky	Sky
agam	agam
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
x	x
.	.
\n	\n
<USER>	<USER>
Chonaic	chonaic
mé	mé
tú	tú
ar	ar
Vincent	Vincent
Browne	Browne
an	an
oíche	oíche
eile	eile
!	!
Maith	Maith
thú	thú
\n	\n
<USER>	<USER>
Tá	tá
an	an
tatmaisfear	tatmaisfear
anseo	anseo
dóchréidte	dóchréidte
!	!
\n	\n
Corn	Corn
Thomáis	Thomáis
Uí	Uí
Chríodáin	Chríodáin
(	(
1st	1st
,	,
32min	32min
)	)
Cill	Cill
na	na
Martra	Martra
1-3	1-3
<USER>	<USER>
0-7	0-7
<HASHTAG>	<HASHTAG>
<USER>	<USER>
<USER>	<USER>
\n	\n
<USER>	<USER>
Tuigim	Tuigim
duit	duit
.	.
Agus	agus
mar	ar
a	a
dúirt	dúirt
na	na
hoirfidigh	hoirfidigh
úd	úd
le	le
hUncle	hUncle
Albert	Albert
,	,
“	“
We're	We're
so	so
easily	easily
called	called
away	away
.	.
”	”
\n	\n
an	an
t-im	t-im
-	-
Tá	tá
an	a
t-uisce	t-uisce
ar	ar
an	an
mbord	mbord
.	.
-	-
food	good
,	,
glorious	glorious
food	food
as	as
Gaeilge	Gaeilge
!	!
<URL>	<URL>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
\n	\n
Bhí	bhí
a	a
fhios	fhios
ag	ag
an	an
mbailitheoir	mbailitheoir
go	go
mbeadh	mbeadh
foirm	foirm
as	as
Gaeilge	Gaeilge
uaimse	uaimse
.	.
Conas	conas
a	a
dúirt	dúirt
mé	sé
?	?
""""	""""
Gaelic	Gaelic
""""	""""
lámh	lámh
le	le
m'ainm	m'ainm
.	.
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
Ranganna	ranganna
Gaeilge	Gaeilge
ar	ar
ais	ais
sna	sna
Solláin	Solláin
gach	gach
Céadaoin	Céadaoin
.	.
Irish	Irish
classes	classes
back	back
again	again
in	in
Sallins	Sallins
every	every
Wed	We
.	.
<USER>	<USER>
<URL>	<URL>
\n	\n
Alt	Alt
ón	ón
gcartlann	gcartlann
:	:
Meanma	meanma
an	an
tseoltóra	seoltóra
.	.
.	.
.	.
.	.
(	(
Ar	ar
fáil	fáil
do	do
chách	chách
.	.
)	)
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
Ceol	ceol
beo	beo
2	2
tuilleadh	tuilleadh
ceoil	ceoil
le	le
Saoirse	saoirse
agus	agus
Shannon	Shannon
Ní	Ní
Dhugáin	Dhúgáin
<URL>	<URL>
\n	\n
<USER>	<USER>
Nár	ár
thaga	thaga
sé	sé
idir	idir
tú	tú
agus	agus
codladh	codladh
sámh	sámh
!	!
\n	\n
An	an
pictiúr	pictiúr
atá	atá
fé	fé
chaibidil	chaibidil
<USER>	<USER>
anois	anois
.	.
<URL>	<URL>
\n	\n
Hip	Hip
hop	hop
gael	gael
ach	ach
.	.
.	.
<USER>	<USER>
Oisin	Oisín
Mac	Mac
Giolla	Giolla
Bhríde	Bhríde
<URL>	<URL>
\n	\n
Beidh	beidh
mé	mé
ar	a
<USER>	<USER>
go	go
luath	luath
ag	ag
caint	caint
ar	ar
an	an
gcéad	gcéad
ocáid	ocáid
eile	eile
de	de
chuid	chuid
na	a
<HASHTAG>	<HASHTAG>
a	a
bheidh	bheith
ar	ar
siúl	siúl
i	i
mBÁC	mBÁC
anocht	anocht
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
\n	\n
Oíche	Oíche
Sheacláide	Sheacláide
Shona	Shona
Dhaoibh	Daoibh
go	go
léir	léir
!	!
\n	\n
An	an
Teach	Teach
Órga	Órga
i	i
Samarkand	Samarkand
&	&
Port	ort
na	na
Farraige	Farraige
Goirt	Goirt
luaite	luaite
ar	ar
an	a
<USER>	<USER>
-	-
ar	ar
fáil	fáil
i	a
<USER>	<USER>
ar	ar
an	an
Spidéal	Spidéal
&	&
<USER>	<USER>
.	.
\n	\n
LITIR	LITIR
Ó	Ó
SHASANA	SHASANA
:	:
Cuairt	cuairt
<USER>	<USER>
ar	a
mhúsaem	mhúsaem
Ruskin	Ruskin
i	i
mBaile	mBaile
na	na
Cruach	cruach
<URL>	<URL>
via	via
<USER>	<USER>
\n	\n
Seán	Seán
Micheál	Micheál
Ó	Ó
Conchúir	Conchúir
ag	ag
fágaint	fágaint
slán	slán
le	le
⁦	⁦
<USER>	<USER>
⁩	⁩
ar	an
⁦	⁦
<USER>	<USER>
⁩	⁩
inniu	inniu
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
Cearnóg	Cearnóg
na	na
hollscoile	hollscoile
faoi	faoi
sholas	sholas
an	an
gheimhridh	gheimhridh
<USER>	<USER>
<USER>	<USER>
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
Ceart	ceart
ag	a
<USER>	<USER>
-	-
bia	ba
,	,
cultúr	cultúr
,	,
faisean	faisean
,	,
ceird	cheird
ag	ag
teastáil	teastáil
níos	níos
mó	mó
ná	ná
funderland	funderland
i	i
Merrion	Merrion
Square	Square
\n	\n
Beidh	beidh
sé	sé
fuar	fuar
anocht	anocht
.	.
Sioc	sioc
&	&
oighear	oighear
in	in
áiteanna	áiteanna
.	.
2	2
&	&
-	-
2	2
*	*
C	a
Paistí	Paistí
ceo	ceo
in	in
áiteanna	áiteanna
.	.
Bígi	Bígí
aireach	aireach
anocht	anocht
ar	ar
bhóithre	bhóithre
na	na
tíre	tír
!	!
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Mar	ar
a	a
dúirt	dúirt
Russell	Russell
Billiu	Billiu
Long	Long
faoi	faoi
daoine	dhaoine
ag	ag
lorg	lorg
caiteachais	caiteachais
ach	ach
ag	ag
gearán	gearán
faoi	faoi
cáin	cháin
""""	""""
Don't	Don't
tax	tax
you	you
,	,
don't	don't
tax	tar
me	de
,	,
tax	tae
the	the
fellow	fellow
behind	behind
the	the
tree	tree
""""	""""
.	.
Ní	ní
feidir	feidir
fanancht	fanancht
.	.
\n	\n
Toradh	toradh
maith	maith
do	do
dhaoine	dhaoine
toradh	toradh
.	.
\n	\n
Baisteach	aisteach
agus	agus
gaofar	gaofar
!	!
Cá	Cá
bhfuil	bhfuil
an	an
aimsir	aimsir
deas	deas
imithe	imithe
?	?
Raining	raining
&	&
windy	wind
.	.
Where	here
is	is
the	the
fine	fine
weather	weather
gone	gone
?	?
\n	\n
<USER>	<USER>
Roimh	roimh
an	an
Spáinn	Spáinn
atá	atá
caighdeánach	caighdeánach
!	!
Gmra	Grma
\n	\n
Ag	ag
coimheád	coimheád
ar	ar
Cymru	Cymru
v	v
Sasana	Sasana
ar	a
<USER>	<USER>
&	&
tchítear	chítear
dom	dom
go	go
bhfuil	bhfuil
Breatnais	Breatnais
ag	ag
cuid	cuid
mhór	mhór
de	de
na	na
hiarimreoirí	hiarimreoirí
móra	móra
(	(
Ken	Ken
Owens	Owen
,	,
Jonathan	Jonathan
Davies	Davies
ina	ina
measc	measc
)	)
.	.
Cymru	Cymru
am	am
byth	byth
!	!
\n	\n
Tá	Tá
mé	mé
ag	ag
baint	caint
an-taitneamh	an-taitneamh
as	an
clár	clár
nua	nua
<USER>	<USER>
ar	ar
chúrsaí	chúrsaí
<HASHTAG>	<HASHTAG>
.	.
Na	a
cumainn	cumainn
i	i
gclár	gclár
na	na
hoíche	hoíche
anocht	anocht
.	.
<HASHTAG>	<HASHTAG>
\n	\n
Searbhreathach	Searbhreathach
Baróid	Baróid
-	-
Tá	Tá
Deas	Deas
Úr	Úr
ag	ag
Éirí	éirí
(	(
Óráid	óráid
Iomlán	iomlán
)	)
<URL>	<URL>
\n	\n
<USER>	<USER>
go	go
raibh	raibh
míle	míle
maith	maith
agat	agat
-	-
ach	ach
bíodh	bíodh
amhlaidh	amhlaidh
agaibh	agaibh
féin	féin
!	!
<HASHTAG>	<HASHTAG>
\n	\n
Ná	Ná
dearmad	dearmad
go	go
bhfuil	bhfuil
an	an
boc	boc
sin	sin
Peadar	Peadar
Ó	Ó
Goill	Goill
ag	ag
clúdach	clúdach
<USER>	<USER>
ar	an
scéal	scéal
Insta	Insta
BLOC	BLOC
inniu	inniu
!	!
<HASHTAG>	<HASHTAG>
<URL>	<URL>
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
Bainigí	Bainigí
sult	sult
as	as
an	an
deireadh	deireadh
seachtaine	seachtain
\n	\n
Rosie	Rosie
Ní	Ní
Dhomhnaill	Dhomhnaill
ag	ag
teacht	teacht
ar	ar
ais	ais
go	go
dtí	dtí
An	An
Amharc	Amharc
.	.
<URL>	<URL>
\n	\n
<USER>	<USER>
Ach	ach
,	,
an	an
""""	""""
beirlíneachán	beirlíneachán
""""	""""
!	!
An	an
túisce	túisce
atá	atá
sé	sé
fréamhaithe	fréamhaithe
ionat	ionat
,	,
ní	ní
féidir	féidir
leat	leat
éirí	éirí
as	a
!	!
\n	\n
<USER>	<USER>
<USER>	<USER>
Méanar	méanar
dhuit	duit
.	.
\n	\n
Scór	Scór
deiridh	deiridh
ón	ón
gcluiche	gcluiche
cáilithe	cáilithe
peile	peile
i	i
bPáirc	bPáirc
Bhreffni	Bhreffni
inniu	inniu
-	-
Fearmanach	Fearmanach
1-13	1-13
An	an
Iarmhí	Iarmhí
0-07	0-07
.	.
Comhghairdeas	Comhghairdeas
le	le
<USER>	<USER>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
\n	\n
*	*
Ar	ar
bís	bí
*	*
don	den
alt	alt
dar	dar
teideal	teideal
""""	""""
scrios	scrios
mé	mé
mo	mo
chuntas	chuntas
twitter	twitter
féin	féin
""""	""""
\n	\n
<USER>	<USER>
Maidin	Maidin
mhaith	mhaith
!	!
Ar	Ar
mhiste	mhiste
leat	leat
mé	é
a	a
leanúint	leanúint
ar	ar
feadh	feadh
tamaill	tamaill
anseo	anseo
.	.
Tá	Tá
mé	mé
ag	ag
iarraidh	iarraidh
labhairt	labhairt
leat	leat
inniu	inniu
mas	mas
féidir	féidir
.	.
Grma	Grma
!	!
\n	\n
<HASHTAG>	<HASHTAG>
Teanga	teanga
le	le
tuilleadh	tuilleadh
cumhachtaí	cumhachtaí
de	de
dhíth	dhíth
ar	ar
phobal	phobal
na	na
<HASHTAG>	<HASHTAG>
-	-
seo	seo
an	an
boc	bac
don	don
phost	phost
!	!
!	!
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
Éist	Éist
leis	leis
na	na
daltaí	daltaí
&	&
mùinteoirí	mùinteoirí
labhairt	labhairt
faoi	faoi
a	a
bheith	bheith
thar	thar
n-ais	n-ais
ar	a
scoil	scoil
ar	ar
nuacht	nuachta
ag	a
1pm	1pm
le	le
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
\n	\n
<USER>	<USER>
<USER>	<USER>
deireann	deireann
me	me
a	a
mhac	mhac
I	I
gconai	gconaí
!	!
\n	\n
Frása	rása
an	an
Lae	lae
:	:
Tá	Tá
mé	sé
idir	idir
dhá	dhá
chomhairle	chomhairle
.	.
/	/
Bhí	bhí
mé	mé
idir	idir
dhá	dhá
chomhairle	chomhairle
.	.
/	/
I'm	I'm
between	between
two	two
minds	mind
.	.
/	/
I	I
was	was
.	.
.	.
.	.
<URL>	<URL>
<HASHTAG>	<HASHTAG>
\n	\n
Déanaigí	Déanaigí
teagmháil	teagmháil
leis	leis
na	na
leaids	leaids
anseo	anseo
!	!
Beo	seo
ar	a
<USER>	<USER>
go	go
dtína	dtín
4	4
<HASHTAG>	<HASHTAG>
\n	\n
""""	""""
Tá	tá
an	an
domhan	domhain
níos	níos
sábháilte	sábháilte
agus	agus
níos	níos
córa	córa
nuair	nuair
a	a
sheasann	mheasann
an	an
Eoraip	Eoraip
agus	agus
Meiriceá	Meiriceá
le	le
chéile	chéile
,	,
""""	""""
Uachtarán	Uachtarán
<USER>	<USER>
sa	a
Bhruiséil	Bhruiséil
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Labhróidh	Labhróidh
mise	mise
aon	aon
teanga	teanga
is	is
mian	mian
liom	liom
,	,
mar	ar
tá	tá
saoirse	saoirse
cainte	cainte
againn	againn
.	.
Táim	Táim
go	go
breá	breá
,	,
is	is
leatsa	leatsa
an	an
fadhb	fhadhb
.	.
\n	\n
Is	is
leor	leor
beirt	beirt
.	.
Is	is
iontach	iontach
slua	sula
.	.
<HASHTAG>	<HASHTAG>
<URL>	<URL>
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
Ní	Ní
dóigh	dóigh
liom	liom
é	a
.	.
Is	is
cosúil	cosúil
nach	nach
bhfuil	bhfuil
suim	suim
acu	acu
ach	ach
sa	a
bhlunt-nosed	bhlunt-nosed
leopard	leopard
lizard	lizard
,	,
Gambelia	Gambelia
sila	sila
.	.
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
grian	ghrian
?	?
Cén	Cén
ghrian	ghrian
?	?
Fuar	Fuar
tirim	tirim
ach	ach
gruama	gruama
imBÁC	imBÁC
(	(
iarthar	iarthar
)	)
\n	\n
<USER>	<USER>
leathanta	laethanta
saoire	saoire
sona	sona
duit	duit
!	!
\n	\n
<USER>	<USER>
<USER>	<USER>
Créatúr	créatúr
álainn	álainn
.	.
Súil	súil
agam	agam
go	go
raibh	raibh
saol	saol
sona	sona
acu	acu
.	.
\n	\n
An	An
Capall	Capall
agus	agus
a	a
Ghiolla	ghiolla
(	(
CS	CS
Lewis	Lewis
:	:
Aistrithe	aistrithe
ag	ag
Antain	Antain
Mac	Mac
Lochlainn	Lochlainn
)	)
<URL>	<URL>
<URL>	<URL>
\n	\n
Ar	ar
bís	bís
go	go
bhfuil	bhfuil
<USER>	<USER>
ar	ar
ais	ais
agus	agus
míle	míle
buíochas	buíochas
le	le
<USER>	<USER>
as	an
obair	obair
agus	agus
ceannasaíocht	ceannasaíocht
s'aici	s'aici
fosta	fosta
.	.
👏🏼	👏🏼
<URL>	<URL>
\n	\n
An	an
míniú	míniú
a	a
bhí	bhí
ag	ag
teastáil	teastáil
uainn	uainn
!	!
A	a
lán	lán
caorach	caorach
agus	agus
gabhar	gabhar
ann	an
:	:
<URL>	<URL>
\n	\n
<USER>	<USER>
Go	go
n-eirí	n-eirí
go	go
geal	geal
leat	leat
!	!
\n	\n
Rí	í
na	na
Spáinne	Spáinne
chun	chun
éirí	éirí
as	a
,	,
a	a
mhac	mhac
Felipe	Felipe
le	le
teacht	teacht
i	i
gcumhacht	gcumhacht
<URL>	<URL>
\n	\n
níl	níl
mé	mé
in	in
ann	ann
codladh	codladh
so	so
tá	tá
mé	sé
i	i
ndiaidh	ndiaidh
titim	titim
síos	síos
an	an
rabbit	rabbit
hole	hole
is	is
fearr	fear
/	/
measa	measa
liom	liom
,	,
cuid	chuid
tweets	tweets
na	na
mná	mná
seo	seo
.	.
<URL>	<URL>
\n	\n
Anocht	anocht
ar	a
<HASHTAG>	<HASHTAG>
ag	an
8i	8i
.	.
n	an
.	.
<URL>	<URL>
\n	\n
Tar	ar
éis	éis
comh-imirt	comh-imirt
iontach	iontach
ag	a
<USER>	<USER>
tá	t
cúl	cúl
faighte	faighte
ag	ag
Sarah	Sarah
Reynolds	Reynolds
.	.
<USER>	<USER>
ar	an
<USER>	<USER>
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
<USER>	<USER>
Hmm	Hmm
.	.
Tá	Tá
sé	sé
fior	fior
sin	in
.	.
An	An
bhfuil	bhfuil
fadhbanna	fadhbanna
agat	agam
leis	leis
an	an
cuntas	cuntas
anois	anois
?	?
(	(
Ní	Ní
mise	mise
.	.
)	)
\n	\n
<USER>	<USER>
Tá	tá
tú	tú
ag	ag
bogadh	bogadh
amach	amach
as	an
do	do
choirneál	choirneál
agus	agus
i	i
dtreo	dtreo
choirneál	choirneál
s'aige	s'aige
.	.
(	(
Tá	Tá
mé	mé
ag	ag
glacadh	glacadh
leis	leis
gur	gur
fear	fearr
a	a
bhí	bhí
ann	an
)	)
.	.
Ní	Ní
maith	maith
leo	le
sin	in
.	.
Tchídh	Tchídh
siad	siad
é	é
mar	mar
bhagairt	thagairt
.	.
Déan	Déan
neamhaird	neamhaird
air	ar
.	.
Ní	Ní
bhuailfidh	bhuailfidh
tú	tú
bómáin	bómáin
le	le
lóighic	loighic
go	go
deo	de
.	.
\n	\n
Maith	Maith
sibh	sibh
gasuraí	gasuraí
Coláiste	Coláiste
Ailigh	Ailigh
Co	Co
.	.
Champions	Champions
.	.
<USER>	<USER>
1-11	1-11
Magh	Magh
Ene	Ene
0-6	0-6
\n	\n
Best	Best
of	of
luck	luck
<USER>	<USER>
&	&
Éamon	Éamonn
Fitzmaurice	Fitzmaurice
v	v
Cork	Cork
.	.
Especially	Especially
Mikey	Mike
&	&
Paul	Paul
Geaney	Geaney
,	,
Marc	Marc
Ó	Ó
Sé	Sé
&	&
Alan	Alan
Fitz	Fitz
.	.
Beir	Beir
bua	bua
agus	agus
beannacht	beannacht
!	!
\n	\n
<USER>	<USER>
Sea	ea
agus	agus
caithfimid	caithfimid
tosú	tosú
leis	leis
an	an
nGaeilge	nGaeilge
agus	agus
ansin	ansin
teangacha	teangacha
Eorpacha	Eorpacha
eile	eile
\n	\n
<USER>	<USER>
Ah	An
ha	na
ha	a
!	!
Celeb	celeb
!	!
😂	😂
Tá	Tá
Russell	Russell
Brand	Brand
fáighte	fáighte
agam	agam
go	go
minic	minic
chomh	chomh
maith	maith
!	!
\n	\n
<USER>	<USER>
Cinnte	cinnte
,	,
caithfidh	caithfidh
siad	siad
corr-mhionchloch	corr-mhionchloch
ach	ach
.	.
.	.
.	.
Is	is
beag	beag
an	a
t-éifeacht	t-éifeacht
a	a
bhainfaidh	bhainfidh
siad	siad
as	an
mar	ar
‘	‘
siadsan	iadsan
ar	ar
imeall	imeall
na	na
cumhachta	cumhacht
\n	\n
Alt	Alt
iontach	iontach
-	-
Léigh	léigh
é	a
!	!
!	!
'	'
Bhain	bhain
an	an
paisean	paisean
agus	agus
an	an
grá	grá
a	a
bhí	bhí
ag	ag
lucht	lucht
an	an
Chumainn	Chumainn
Ghaelaigh	Ghaelaigh
sa	sa
Choláiste	Choláiste
siar	siar
asam	asam
'	'
<URL>	<URL>
\n	\n
Thug	thug
muid	muid
cuairt	cuairt
ar	ar
Choláiste	Choláiste
Pobail	Pobail
Ráth	Ráth
Chairn	Chairn
inniu	inniu
!	!
Bhí	bhí
sé	sé
go	go
hálainn	hálainn
casadh	casadh
le	le
Gaeil	Gaeil
Óga	óga
na	na
Mí	Mí
!	!
💛	💛
💚	💚
👑	👑
<HASHTAG>	<HASHTAG>
<USER>	<USER>
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Fág	fág
liom	liom
é	a
,	,
raghad	laghad
ag	ag
cuardach	cuardach
\n	\n
Viñeta	Viñeta
:	:
Erlich	Erlich
-	-
7	7
AGO	AG
2012	2012
<URL>	<URL>
via	via
<USER>	<USER>
Spóirt	spóirt
nua	nua
Oilimpeacha	Oilimpeacha
:	:
Iomrascáil	iomrascáil
an	an
saormhargadh	saormhargadh
\n	\n
Maith	maith
duit	duit
<USER>	<USER>
\n	\n
<USER>	<USER>
<USER>	<USER>
Is	is
féidir	féidir
linn	linn
aon	aon
teanga	teanga
a	a
labhairt	labhairt
,	,
in	in
aon	an
ait	air
,	,
is	is
mian	mian
linn	linn
.	.
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Is	as
Gaeltacht	Gaeltacht
í	í
an	an
tír	tír
go	go
léir	léir
más	más
mian	mian
linn	linn
.	.
*	*
is	is
aoibhinn	aoibhinn
liom	liom
é	é
seo	seo
thuas	thuas
.	.
\n	\n
Ár-asán	Ár-asán
.	.
Molaim	Molaim
go	go
gcuirfí	gcuirfí
an	an
fleiscín	fleiscín
stairiúil	stairiúil
thar'n	thar'n
ais	is
sa	sa
bhfocal	bhfocal
úd	d
'	'
árasán	árasán
'	'
d'fhonn	d'fhonn
sanasaíocht	sanasaíocht
an	an
áir	áit
a	a
chur	chur
ar	ar
shúile	shúile
áitritheoirí	áitritheoirí
árasáin	árasáin
athuair	athuair
.	.
<URL>	<URL>
\n	\n
An	An
féidir	féidir
le	le
duine	duine
ar	ar
bith	bith
ranganna	ranganna
oíche	oíche
Spáinnise	Spáinnise
a	a
mholadh	mholadh
dom	don
i	i
mBÁC	mBÁC
?	?
Grma	Grma
\n	\n
""""	""""
Crochfaidh	Crochfaidh
mé	mé
seolta	seolta
'gus	'gus
rachfaidh	rachaidh
mé	mé
siar	siar
""""	""""
<USER>	<USER>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
Brian	rian
O	O
Driscoll	Driscoll
<HASHTAG>	<HASHTAG>
<USER>	<USER>
\n	\n
Eilís	Éilís
Ní	Ní
Mhearraí	Mhearraí
ag	ag
caint	caint
faoi	faoi
thuras	thuras
de	de
chuid	chuid
<USER>	<USER>
<USER>	<USER>
<USER>	<USER>
a	a
bheidh	bheith
ar	ar
siúl	siúl
amárach	amárach
ag	a
1pm	1pm
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
\n	\n
<USER>	<USER>
Thacaigh	Thacaigh
agus	agus
chabhraigh	chabhraigh
muintir	muintir
Thír	Thír
Chonaill	Chonaill
go	go
mór	mór
le	le
<HASHTAG>	<HASHTAG>
.	.
Tá	Tá
muid	muid
ag	ag
súil	súil
leis	leis
na	na
hiarratais	hiarratais
eile	eile
ar	ar
chomórtais	chomórtais
eile	eile
do	go
<HASHTAG>	<HASHTAG>
agus	agus
ag	ag
breathnú	breathnú
chun	chun
cinn	cinn
ar	a
<HASHTAG>	<HASHTAG>
freisin	freisin
.	.
\n	\n
Choisc	Cháisc
mé	mé
mo	mo
nuacht	nuacht
,	,
I	I
got	got
a	a
taste	waste
of	of
something	something
new	new
,	,
lch	ach
.	.
914	914
'	'
nuacht	nuacht
'	'
\n	\n
Dé	é
hAoine	hAoine
!	!
!	!
!	!
Bíodh	Bíodh
deireadh	deireadh
seachtaine	seachtaine
iontach	iontach
ag	ag
gach	gach
duine	duine
!	!
<URL>	<URL>
\n	\n
Seachtain	seachtain
ó	ó
inniu	inniu
beidh	beidh
toghthóirí	toghthóirí
i	i
dTuaisceart	dTuaisceart
Éireann	Éireann
ag	a
vótáil	vótáil
<URL>	<URL>
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
<URL>	<URL>
\n	\n
<USER>	<USER>
Tá	Tá
na	an
sean	sean
scealtaí	scealtaí
aige	aige
,	,
go	go
neartaí	neartaí
Dia	Dia
é	a
!	!
Níl	Ní
inse	inse
béil	béil
ar	ar
áilleacht	áilleacht
na	na
radharcanna	radharcanna
ó	ó
bharr	bharr
an	an
chnoic	chnoic
Naofa	naofa
,	,
ceart	cheart
go	go
leor	leo
.	.
\n	\n
Ábhar	ábhar
na	na
díospóireachta	díospóireachta
á	á
leathnú	leathnú
ó	ó
ghluaiseacht	ghluaiseacht
na	na
Gaeilge	Gaeilge
go	go
dtí	dtí
an	an
tsochaí	tsochaí
mhór	mhór
<HASHTAG>	<HASHTAG>
<HASHTAG>	<HASHTAG>
\n	\n
Sách	Sách
ráite	ráite
agat	agat
Anthony	Anthony
!	!
👏	👏
Is	is
fiú	fiú
go	go
mór	mór
é	é
seo	seo
thíos	thíos
a	a
léamh	léamh
⬇️	⬇️
<URL>	<URL>
\n	\n
<USER>	<USER>
déanfaidh	dhéanfaidh
sin	sin
a	a
chara	chara
.	.
Feicfidh	feicfidh
mé	mé
ansin	ansin
thú	thú
.	.
\n	\n
<USER>	<USER>
<USER>	<USER>
hahaha	hahaha
is	is
brea	breá
liom	liom
é	é
seo	seo
<USER>	<USER>
😂	😂
😂	😂
\n	\n
<USER>	<USER>
saoirse	saoire
thart	thart
eagla	eagla
\n	\n
<USER>	<USER>
hi	i
Róise	Róise
.	.
Ar	Ar
mhiste	mhiste
leat	leat
mé	mé
leanacht	leanacht
chun	chun
DM	DM
chur	chur
agat	agam
!	!
?	?
Led	Led
thoil	thoil
\n	\n
<USER>	<USER>
Tuigim	Tuigim
!	!
Tá	tá
tú	tú
i	i
sáinn	sáinn
,	,
nach	ach
ea	a
?	?
Is	is
the	the
Swahili	Swahili
for	for
business	business
or	or
pleasure	pleasure
?	?
\n	\n
Tá	Tá
tús	tús
curtha	curtha
le	le
Dáil	Dáil
Mhór	Mhór
<USER>	<USER>
2015	2015
i	i
Leabharlann	Leabharlann
Uí	Uí
Fhiaich	Fhiaich
.	.
Uachtarán	Uachtarán
agus	agus
Rúnaí	rúnaí
i	i
mbun	mbun
tuairisce	tuairisc
.	.
<USER>	<USER>
<URL>	<URL>
\n	\n
Uachtarán	Uachtarán
na	na
hÉireann	hÉireann
🙌🏻	🙌🏻
<USER>	<USER>
<URL>	<URL>
\n	\n
Maith	Maith
sibh	sibh
<USER>	<USER>
le	le
<USER>	<USER>
anocht	anocht
ar	a
<USER>	<USER>
:	:
amhrán	amhrán
den	den
scoth	scoth
!	!
Good	good
on	on
yis	yis
Barry	Barry
&	&
Dervish	Dervish
on	on
Bocsa	Bocsa
Ceoil	Ceoil
!	!
Gr8	Gr8
song	son
\n	\n
<USER>	<USER>
Enjoy	enjoy
it	it
man	an
!	!
Aon	aon
seans	seans
go	go
bhfeicfimid	bhfeicfimid
thú	thú
timpeall	timpeall
Conamara	Conamara
i	i
rith	rith
an	an
samhradh	samhradh
?	?
\n	\n
<USER>	<USER>
Céad	céad
míle	míle
fáilte	fáilte
romhat	romhat
ar	ar
ais	ais
a	a
Helen	Helen
!	!
\n	\n
<USER>	<USER>
<USER>	<USER>
sin	in
é	a
.	.
.	.
.	.
Stingray	Stingrays
.	.
.	.
.	.
agus	agus
rím	bím
ar	ar
sin	sin
comh	chomh
maith	maith
<URL>	<URL>
\n	\n
Póg	óg
,	,
pós	fós
,	,
dumpáil	dumpáil
.	.
Iolchanúnach	Iolchanúnach
.	.
<URL>	<URL>
\n	\n
<USER>	<USER>
<USER>	<USER>
Greannmhar	greannmhar
fós	fós
,	,
mar	ar
sin	sin
féin	féin
!	!
Ceann	ceann
clasaiceach	clasaiceach
eile	eile
ná	ná
an	an
Ghaeilge	Ghaeilge
ar	a
“	“
generation	generation
gap	gap
”	”
.	.
\n	\n
<USER>	<USER>
<USER>	<USER>
Tá	tá
daoine	daoine
ag	ag
rá	rá
liom	liom
an	an
shite	shite
a	a
bhí	bhí
mé	mé
ag	ag
caint	caint
faoi	faoi
😂	😂
😂	😂
😂	😂
\n	\n
<USER>	<USER>
Nach	ach
saibhir	saibhir
é	a
